Entity,Code,Day,People fully vaccinated (cumulative)
South America,OWID_SAM,2024/5/20,337133760
South America,OWID_SAM,2024/5/21,337133760
South America,OWID_SAM,2024/5/22,337133760
South America,OWID_SAM,2024/5/23,337133760
South America,OWID_SAM,2024/5/24,337133760
South America,OWID_SAM,2024/5/25,337133760
South America,OWID_SAM,2024/5/26,337133760
South America,OWID_SAM,2024/5/27,337133760
South America,OWID_SAM,2024/5/28,337133760
South America,OWID_SAM,2024/5/29,337133760
South America,OWID_SAM,2024/5/30,337133760
South America,OWID_SAM,2024/5/31,337133760
South America,OWID_SAM,2024/6/1,337133760
South America,OWID_SAM,2024/6/2,337133760
South America,OWID_SAM,2024/6/3,337133760
South America,OWID_SAM,2024/6/4,337133760
South America,OWID_SAM,2024/6/5,337133760
South America,OWID_SAM,2024/6/6,337133760
South America,OWID_SAM,2024/6/7,337133760
South America,OWID_SAM,2024/6/8,337133760
South America,OWID_SAM,2024/6/9,337133760
South America,OWID_SAM,2024/6/10,337133760
South America,OWID_SAM,2024/6/11,337133760
South America,OWID_SAM,2024/6/12,337133760
South America,OWID_SAM,2024/6/13,337133760
South America,OWID_SAM,2024/6/14,337133760
South America,OWID_SAM,2024/6/15,337133760
South America,OWID_SAM,2024/6/16,337133760
South America,OWID_SAM,2024/6/17,337133760
South America,OWID_SAM,2024/6/18,337133760
South America,OWID_SAM,2024/6/19,337133760
South America,OWID_SAM,2024/6/20,337133760
South America,OWID_SAM,2024/6/21,337133760
South America,OWID_SAM,2024/6/22,337133760
South America,OWID_SAM,2024/6/23,337133760
South America,OWID_SAM,2024/6/24,337133760
South America,OWID_SAM,2024/6/25,337133760
South America,OWID_SAM,2024/6/26,337133760
South America,OWID_SAM,2024/6/27,337133760
South America,OWID_SAM,2024/6/28,337133760
South America,OWID_SAM,2024/6/29,337133760
South America,OWID_SAM,2024/6/30,337133760
South America,OWID_SAM,2024/7/1,337133760
South America,OWID_SAM,2024/7/2,337133760
South America,OWID_SAM,2024/7/3,337133760
South America,OWID_SAM,2024/7/4,337133760
South America,OWID_SAM,2024/7/5,337133760
South America,OWID_SAM,2024/7/6,337133760
South America,OWID_SAM,2024/7/7,337133760
South America,OWID_SAM,2024/7/8,337133760
South America,OWID_SAM,2024/7/9,337133760
South America,OWID_SAM,2024/7/10,337133760
South America,OWID_SAM,2024/7/11,337133760
South America,OWID_SAM,2024/7/12,337133760
South America,OWID_SAM,2024/7/13,337133760
South America,OWID_SAM,2024/7/14,337133760
South America,OWID_SAM,2024/7/15,337133760
South America,OWID_SAM,2024/7/16,337133760
South America,OWID_SAM,2024/7/17,337133760
South America,OWID_SAM,2024/7/18,337133760
South America,OWID_SAM,2024/7/19,337133760
South America,OWID_SAM,2024/7/20,337133760
South America,OWID_SAM,2024/7/21,337133760
South America,OWID_SAM,2024/7/22,337133760
South America,OWID_SAM,2024/7/23,337133760
South America,OWID_SAM,2024/7/24,337133760
South America,OWID_SAM,2024/7/25,337133760
South America,OWID_SAM,2024/7/26,337133760
South America,OWID_SAM,2024/7/27,337133760
South America,OWID_SAM,2024/7/28,337133760
South America,OWID_SAM,2024/7/29,337133760
South America,OWID_SAM,2024/7/30,337133760
South America,OWID_SAM,2024/7/31,337133760
South America,OWID_SAM,2024/8/1,337133760
South America,OWID_SAM,2024/8/2,337133760
South America,OWID_SAM,2024/8/3,337133760
South America,OWID_SAM,2024/8/4,337133760
South America,OWID_SAM,2024/8/5,337133760
South America,OWID_SAM,2024/8/6,337133760
South America,OWID_SAM,2024/8/7,337133760
South America,OWID_SAM,2024/8/8,337133760
South America,OWID_SAM,2024/8/9,337133760
South America,OWID_SAM,2024/8/10,337133760
South America,OWID_SAM,2024/8/11,337133760
South America,OWID_SAM,2024/8/12,337133760
South Korea,KOR,2021/2/26,11394
South Korea,KOR,2021/2/27,11615
South Korea,KOR,2021/2/28,11723
South Korea,KOR,2021/3/1,11992
South Korea,KOR,2021/3/2,12303
South Korea,KOR,2021/3/3,12632
South Korea,KOR,2021/3/4,13154
South Korea,KOR,2021/3/5,13577
South Korea,KOR,2021/3/6,13742
South Korea,KOR,2021/3/7,13848
South Korea,KOR,2021/3/8,14120
South Korea,KOR,2021/3/9,14599
South Korea,KOR,2021/3/10,15180
South Korea,KOR,2021/3/11,15850
South Korea,KOR,2021/3/12,16451
South Korea,KOR,2021/3/13,16668
South Korea,KOR,2021/3/14,16811
South Korea,KOR,2021/3/15,18005
South Korea,KOR,2021/3/16,19055
South Korea,KOR,2021/3/17,19981
South Korea,KOR,2021/3/18,20895
South Korea,KOR,2021/3/19,21922
South Korea,KOR,2021/3/20,22469
South Korea,KOR,2021/3/21,22926
South Korea,KOR,2021/3/22,23706
South Korea,KOR,2021/3/23,25028
South Korea,KOR,2021/3/24,26674
South Korea,KOR,2021/3/25,28664
South Korea,KOR,2021/3/26,30796
South Korea,KOR,2021/3/27,31201
South Korea,KOR,2021/3/28,31465
South Korea,KOR,2021/3/29,32934
South Korea,KOR,2021/3/30,35724
South Korea,KOR,2021/3/31,41180
South Korea,KOR,2021/4/1,49231
South Korea,KOR,2021/4/2,56961
South Korea,KOR,2021/4/3,57964
South Korea,KOR,2021/4/4,58273
South Korea,KOR,2021/4/5,60065
South Korea,KOR,2021/4/6,67641
South Korea,KOR,2021/4/7,78972
South Korea,KOR,2021/4/8,90991
South Korea,KOR,2021/4/9,100927
South Korea,KOR,2021/4/10,103270
South Korea,KOR,2021/4/11,103776
South Korea,KOR,2021/4/12,106312
South Korea,KOR,2021/4/13,108168
South Korea,KOR,2021/4/14,109226
South Korea,KOR,2021/4/15,110225
South Korea,KOR,2021/4/16,111598
South Korea,KOR,2021/4/17,112332
South Korea,KOR,2021/4/18,112787
South Korea,KOR,2021/4/19,113746
South Korea,KOR,2021/4/20,114998
South Korea,KOR,2021/4/21,116527
South Korea,KOR,2021/4/22,135011
South Korea,KOR,2021/4/23,154711
South Korea,KOR,2021/4/24,161141
South Korea,KOR,2021/4/25,162125
South Korea,KOR,2021/4/26,183472
South Korea,KOR,2021/4/27,205264
South Korea,KOR,2021/4/28,225873
South Korea,KOR,2021/4/29,255496
South Korea,KOR,2021/4/30,285959
South Korea,KOR,2021/5/1,294514
South Korea,KOR,2021/5/2,295824
South Korea,KOR,2021/5/3,326454
South Korea,KOR,2021/5/4,357680
South Korea,KOR,2021/5/5,383012
South Korea,KOR,2021/5/6,453637
South Korea,KOR,2021/5/7,527835
South Korea,KOR,2021/5/8,555326
South Korea,KOR,2021/5/9,560776
South Korea,KOR,2021/5/10,635245
South Korea,KOR,2021/5/11,712794
South Korea,KOR,2021/5/12,792469
South Korea,KOR,2021/5/13,867687
South Korea,KOR,2021/5/14,945287
South Korea,KOR,2021/5/15,975098
South Korea,KOR,2021/5/16,980722
South Korea,KOR,2021/5/17,1077266
South Korea,KOR,2021/5/18,1214019
South Korea,KOR,2021/5/19,1303496
South Korea,KOR,2021/5/20,1506563
South Korea,KOR,2021/5/21,1725389
South Korea,KOR,2021/5/22,1761213
South Korea,KOR,2021/5/23,1764362
South Korea,KOR,2021/5/24,1866798
South Korea,KOR,2021/5/25,1959044
South Korea,KOR,2021/5/26,2026534
South Korea,KOR,2021/5/27,2082100
South Korea,KOR,2021/5/28,2147592
South Korea,KOR,2021/5/29,2157193
South Korea,KOR,2021/5/30,2157881
South Korea,KOR,2021/5/31,2185321
South Korea,KOR,2021/6/1,2212157
South Korea,KOR,2021/6/2,2235511
South Korea,KOR,2021/6/3,2261826
South Korea,KOR,2021/6/4,2293034
South Korea,KOR,2021/6/5,2296644
South Korea,KOR,2021/6/6,2297464
South Korea,KOR,2021/6/7,2318205
South Korea,KOR,2021/6/8,2342770
South Korea,KOR,2021/6/9,2364937
South Korea,KOR,2021/6/10,2650559
South Korea,KOR,2021/6/11,2887190
South Korea,KOR,2021/6/12,3007899
South Korea,KOR,2021/6/13,3021356
South Korea,KOR,2021/6/14,3273424
South Korea,KOR,2021/6/15,3475488
South Korea,KOR,2021/6/16,3750809
South Korea,KOR,2021/6/17,3874540
South Korea,KOR,2021/6/18,3999229
South Korea,KOR,2021/6/19,4036200
South Korea,KOR,2021/6/20,4038709
South Korea,KOR,2021/6/21,4150530
South Korea,KOR,2021/6/22,4269989
South Korea,KOR,2021/6/23,4384507
South Korea,KOR,2021/6/24,4487902
South Korea,KOR,2021/6/25,4582001
South Korea,KOR,2021/6/26,4606295
South Korea,KOR,2021/6/27,4608384
South Korea,KOR,2021/6/28,4748597
South Korea,KOR,2021/6/29,4888554
South Korea,KOR,2021/6/30,5021096
South Korea,KOR,2021/7/1,5138897
South Korea,KOR,2021/7/2,5257591
South Korea,KOR,2021/7/3,5275104
South Korea,KOR,2021/7/4,5276375
South Korea,KOR,2021/7/5,5353284
South Korea,KOR,2021/7/6,5444158
South Korea,KOR,2021/7/7,5533494
South Korea,KOR,2021/7/8,5640084
South Korea,KOR,2021/7/9,5789601
South Korea,KOR,2021/7/10,5830179
South Korea,KOR,2021/7/11,5832094
South Korea,KOR,2021/7/12,5926367
South Korea,KOR,2021/7/13,6036789
South Korea,KOR,2021/7/14,6159605
South Korea,KOR,2021/7/15,6303059
South Korea,KOR,2021/7/16,6488243
South Korea,KOR,2021/7/17,6526235
South Korea,KOR,2021/7/18,6527724
South Korea,KOR,2021/7/19,6599933
South Korea,KOR,2021/7/20,6662185
South Korea,KOR,2021/7/21,6703521
South Korea,KOR,2021/7/22,6765053
South Korea,KOR,2021/7/23,6827088
South Korea,KOR,2021/7/24,6840083
South Korea,KOR,2021/7/25,6841548
South Korea,KOR,2021/7/26,6908577
South Korea,KOR,2021/7/27,6959062
South Korea,KOR,2021/7/28,7003559
South Korea,KOR,2021/7/29,7048838
South Korea,KOR,2021/7/30,7110866
South Korea,KOR,2021/7/31,7126005
South Korea,KOR,2021/8/1,7127722
South Korea,KOR,2021/8/2,7165494
South Korea,KOR,2021/8/3,7274238
South Korea,KOR,2021/8/4,7385923
South Korea,KOR,2021/8/5,7514196
South Korea,KOR,2021/8/6,7671512
South Korea,KOR,2021/8/7,7708843
South Korea,KOR,2021/8/8,7712303
South Korea,KOR,2021/8/9,7887381
South Korea,KOR,2021/8/10,8057753
South Korea,KOR,2021/8/11,8221858
South Korea,KOR,2021/8/12,8924159
South Korea,KOR,2021/8/13,9542173
South Korea,KOR,2021/8/14,9724806
South Korea,KOR,2021/8/15,9731168
South Korea,KOR,2021/8/16,9987389
South Korea,KOR,2021/8/17,10480255
South Korea,KOR,2021/8/18,10798709
South Korea,KOR,2021/8/19,11091272
South Korea,KOR,2021/8/20,11423588
South Korea,KOR,2021/8/21,11547681
South Korea,KOR,2021/8/22,11550723
South Korea,KOR,2021/8/23,12266878
South Korea,KOR,2021/8/24,12868451
South Korea,KOR,2021/8/25,13344624
South Korea,KOR,2021/8/26,13769042
South Korea,KOR,2021/8/27,14318283
South Korea,KOR,2021/8/28,14573849
South Korea,KOR,2021/8/29,14590343
South Korea,KOR,2021/8/30,15186706
South Korea,KOR,2021/8/31,15714263
South Korea,KOR,2021/9/1,16247391
South Korea,KOR,2021/9/2,16745567
South Korea,KOR,2021/9/3,17442836
South Korea,KOR,2021/9/4,17703452
South Korea,KOR,2021/9/5,17712324
South Korea,KOR,2021/9/6,18346336
South Korea,KOR,2021/9/7,18767392
South Korea,KOR,2021/9/8,19074730
South Korea,KOR,2021/9/9,19367052
South Korea,KOR,2021/9/10,19785140
South Korea,KOR,2021/9/11,19998058
South Korea,KOR,2021/9/12,20024236
South Korea,KOR,2021/9/13,20446984
South Korea,KOR,2021/9/14,20671844
South Korea,KOR,2021/9/15,21111156
South Korea,KOR,2021/9/16,21424840
South Korea,KOR,2021/9/17,21869928
South Korea,KOR,2021/9/18,22060844
South Korea,KOR,2021/9/19,22087280
South Korea,KOR,2021/9/20,22102080
South Korea,KOR,2021/9/21,22107230
South Korea,KOR,2021/9/22,22124146
South Korea,KOR,2021/9/23,22501360
South Korea,KOR,2021/9/24,22916932
South Korea,KOR,2021/9/25,23133132
South Korea,KOR,2021/9/26,23157574
South Korea,KOR,2021/9/27,23868956
South Korea,KOR,2021/9/28,24558888
South Korea,KOR,2021/9/29,25085332
South Korea,KOR,2021/9/30,25627350
South Korea,KOR,2021/10/1,26488124
South Korea,KOR,2021/10/2,26895412
South Korea,KOR,2021/10/3,26929172
South Korea,KOR,2021/10/4,27139586
South Korea,KOR,2021/10/5,27904408
South Korea,KOR,2021/10/6,28414466
South Korea,KOR,2021/10/7,29124306
South Korea,KOR,2021/10/8,30222368
South Korea,KOR,2021/10/9,30326886
South Korea,KOR,2021/10/10,30345452
South Korea,KOR,2021/10/11,30512174
South Korea,KOR,2021/10/12,31112696
South Korea,KOR,2021/10/13,31523824
South Korea,KOR,2021/10/14,31981480
South Korea,KOR,2021/10/15,32702256
South Korea,KOR,2021/10/16,33057812
South Korea,KOR,2021/10/17,33077864
South Korea,KOR,2021/10/18,33708230
South Korea,KOR,2021/10/19,34154924
South Korea,KOR,2021/10/20,34478784
South Korea,KOR,2021/10/21,34887600
South Korea,KOR,2021/10/22,35521670
South Korea,KOR,2021/10/23,35856024
South Korea,KOR,2021/10/24,35873216
South Korea,KOR,2021/10/25,36306476
South Korea,KOR,2021/10/26,36587756
South Korea,KOR,2021/10/27,36846500
South Korea,KOR,2021/10/28,37470000
South Korea,KOR,2021/10/29,38172010
South Korea,KOR,2021/10/30,38530760
South Korea,KOR,2021/10/31,38552270
South Korea,KOR,2021/11/1,38671844
South Korea,KOR,2021/11/2,38759716
South Korea,KOR,2021/11/3,38836120
South Korea,KOR,2021/11/4,38960732
South Korea,KOR,2021/11/5,39123670
South Korea,KOR,2021/11/6,39186956
South Korea,KOR,2021/11/7,39191530
South Korea,KOR,2021/11/8,39355430
South Korea,KOR,2021/11/9,39481212
South Korea,KOR,2021/11/10,39588720
South Korea,KOR,2021/11/11,39697656
South Korea,KOR,2021/11/12,39847390
South Korea,KOR,2021/11/13,39948744
South Korea,KOR,2021/11/14,39952200
South Korea,KOR,2021/11/15,40041210
South Korea,KOR,2021/11/16,40089090
South Korea,KOR,2021/11/17,40156130
South Korea,KOR,2021/11/18,40217016
South Korea,KOR,2021/11/19,40295020
South Korea,KOR,2021/11/20,40334264
South Korea,KOR,2021/11/21,40336628
South Korea,KOR,2021/11/22,40424976
South Korea,KOR,2021/11/23,40469200
South Korea,KOR,2021/11/24,40530972
South Korea,KOR,2021/11/25,40598550
South Korea,KOR,2021/11/26,40686470
South Korea,KOR,2021/11/27,40732660
South Korea,KOR,2021/11/28,40734764
South Korea,KOR,2021/11/29,40841380
South Korea,KOR,2021/11/30,40890664
South Korea,KOR,2021/12/1,40956788
South Korea,KOR,2021/12/2,41018024
South Korea,KOR,2021/12/3,41109440
South Korea,KOR,2021/12/4,41162910
South Korea,KOR,2021/12/5,41165056
South Korea,KOR,2021/12/6,41231588
South Korea,KOR,2021/12/7,41274056
South Korea,KOR,2021/12/8,41326196
South Korea,KOR,2021/12/9,41381656
South Korea,KOR,2021/12/10,41457460
South Korea,KOR,2021/12/11,41492336
South Korea,KOR,2021/12/12,41493936
South Korea,KOR,2021/12/13,41557356
South Korea,KOR,2021/12/14,41601424
South Korea,KOR,2021/12/15,41659532
South Korea,KOR,2021/12/16,41721656
South Korea,KOR,2021/12/17,41802276
South Korea,KOR,2021/12/18,41843116
South Korea,KOR,2021/12/19,41845016
South Korea,KOR,2021/12/20,41898456
South Korea,KOR,2021/12/21,41936484
South Korea,KOR,2021/12/22,41975536
South Korea,KOR,2021/12/23,42009944
South Korea,KOR,2021/12/24,42053396
South Korea,KOR,2021/12/25,42058504
South Korea,KOR,2021/12/26,42060292
South Korea,KOR,2021/12/27,42125056
South Korea,KOR,2021/12/28,42168496
South Korea,KOR,2021/12/29,42214836
South Korea,KOR,2021/12/30,42260816
South Korea,KOR,2021/12/31,42319016
South Korea,KOR,2022/1/1,42323988
South Korea,KOR,2022/1/2,42326464
South Korea,KOR,2022/1/3,42405696
South Korea,KOR,2022/1/4,42460668
South Korea,KOR,2022/1/5,42536216
South Korea,KOR,2022/1/6,42621144
South Korea,KOR,2022/1/7,42728290
South Korea,KOR,2022/1/8,42799020
South Korea,KOR,2022/1/9,42803790
South Korea,KOR,2022/1/10,42913090
South Korea,KOR,2022/1/11,42985976
South Korea,KOR,2022/1/12,43066490
South Korea,KOR,2022/1/13,43143190
South Korea,KOR,2022/1/14,43233900
South Korea,KOR,2022/1/15,43263224
South Korea,KOR,2022/1/16,43266676
South Korea,KOR,2022/1/17,43337704
South Korea,KOR,2022/1/18,43383944
South Korea,KOR,2022/1/19,43428820
South Korea,KOR,2022/1/20,43473224
South Korea,KOR,2022/1/21,43531970
South Korea,KOR,2022/1/22,43549970
South Korea,KOR,2022/1/23,43551944
South Korea,KOR,2022/1/24,43592452
South Korea,KOR,2022/1/25,43621532
South Korea,KOR,2022/1/26,43645972
South Korea,KOR,2022/1/27,43670940
South Korea,KOR,2022/1/28,43707976
South Korea,KOR,2022/1/29,43730490
South Korea,KOR,2022/1/30,43731890
South Korea,KOR,2022/1/31,43732900
South Korea,KOR,2022/2/1,43733104
South Korea,KOR,2022/2/2,43733972
South Korea,KOR,2022/2/3,43786376
South Korea,KOR,2022/2/4,43821840
South Korea,KOR,2022/2/5,43839884
South Korea,KOR,2022/2/6,43840856
South Korea,KOR,2022/2/7,43863172
South Korea,KOR,2022/2/8,43879150
South Korea,KOR,2022/2/9,43892004
South Korea,KOR,2022/2/10,43905804
South Korea,KOR,2022/2/11,43925428
South Korea,KOR,2022/2/12,43937660
South Korea,KOR,2022/2/13,43938276
South Korea,KOR,2022/2/14,43951850
South Korea,KOR,2022/2/15,43962464
South Korea,KOR,2022/2/16,43972004
South Korea,KOR,2022/2/17,43981960
South Korea,KOR,2022/2/18,43997204
South Korea,KOR,2022/2/19,44006720
South Korea,KOR,2022/2/20,44007310
South Korea,KOR,2022/2/21,44012840
South Korea,KOR,2022/2/22,44016748
South Korea,KOR,2022/2/23,44020376
South Korea,KOR,2022/2/24,44030740
South Korea,KOR,2022/2/25,44044604
South Korea,KOR,2022/2/26,44053090
South Korea,KOR,2022/2/27,44053550
South Korea,KOR,2022/2/28,44061824
South Korea,KOR,2022/3/1,44062196
South Korea,KOR,2022/3/2,44066516
South Korea,KOR,2022/3/3,44070736
South Korea,KOR,2022/3/4,44078412
South Korea,KOR,2022/3/5,44084040
South Korea,KOR,2022/3/6,44084240
South Korea,KOR,2022/3/7,44090068
South Korea,KOR,2022/3/8,44095212
South Korea,KOR,2022/3/9,44096484
South Korea,KOR,2022/3/10,44102816
South Korea,KOR,2022/3/11,44116680
South Korea,KOR,2022/3/12,44122080
